tempName,Redshift,SFH_mburst,SFH_mpeak,SFH_mperiod,SFH_mskew,SFH_mSFR,Zfinal,tau_screen,veldisp,SFR,logmstar
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,1e-04,1.2,100,49.5278153282359,9.66396854680215
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,1e-04,2.1,100,49.5278153282359,9.66396854680215
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,0.008,0,100,49.5278153282359,9.66618191149192
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,0.008,1.2,100,49.5278153282359,9.66618191149192
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,0.008,2.1,100,49.5278153282359,9.66618191149192
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,0.1,0,100,49.5278153282359,9.66490173751673
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,0.1,1.2,100,49.5278153282359,9.66490173751673
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,-0.7,1,0.1,2.1,100,49.5278153282359,9.66490173751673
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,0,1,1e-04,0,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,0,1,1e-04,1.2,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,0,1,1e-04,2.1,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,0,1,0.008,0,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,0,1,0.008,1.2,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,0,1,0.008,2.1,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,0,1,0.1,0,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,0,1,0.1,1.2,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,0,1,0.1,2.1,100,49.0687673218348,9.57034339744666
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,1e-04,0,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,1e-04,1.2,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,1e-04,2.1,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,0.008,0,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,0.008,1.2,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,0.008,2.1,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,0.1,0,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,0.1,1.2,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.1,0.7,1,0.1,2.1,100,48.7627014090653,9.56700242515263
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,1e-04,0,100,49.6825394735384,9.75591821622573
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,1e-04,1.2,100,49.6825394735384,9.75591821622573
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,1e-04,2.1,100,49.6825394735384,9.75591821622573
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,0.008,0,100,49.6825394735384,9.7603140254139
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,0.008,1.2,100,49.6825394735384,9.7603140254139
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,0.008,2.1,100,49.6825394735384,9.7603140254139
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,0.1,0,100,49.6825394735384,9.75702264776553
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,0.1,1.2,100,49.6825394735384,9.75702264776553
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,-0.7,1,0.1,2.1,100,49.6825394735384,9.75702264776553
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,0,1,1e-04,0,100,49.6670808140368,9.60454255856486
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,0,1,1e-04,1.2,100,49.6670808140368,9.60454255856486
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,0,1,1e-04,2.1,100,49.6670808140368,9.60454255856486
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,0,1,0.008,0,100,49.6670808140368,9.60464209886485
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,0,1,0.008,1.2,100,49.6670808140368,9.60464209886485
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,0,1,0.008,2.1,100,49.6670808140368,9.60464209886485
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,0,1,0.1,0,100,49.6670808140368,9.60581414840051
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,0,1,0.1,1.2,100,49.6670808140368,9.60581414840051
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,0,1,0.1,2.1,100,49.6670808140368,9.60581414840051
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,1e-04,0,100,49.643421422454,9.58775482737365
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,1e-04,1.2,100,49.643421422454,9.58775482737365
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,1e-04,2.1,100,49.643421422454,9.58775482737365
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,0.008,0,100,49.643421422454,9.58743305715096
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,0.008,1.2,100,49.643421422454,9.58743305715096
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,0.008,2.1,100,49.643421422454,9.58743305715096
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,0.1,0,100,49.643421422454,9.58841729213168
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,0.1,1.2,100,49.643421422454,9.58841729213168
z_1e-04_mburst_50_mpeak_-0.1_mperiod_0.5_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,0.5,0.7,1,0.1,2.1,100,49.643421422454,9.58841729213168
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,-0.7,1,1e-04,0,100,49.7109398638132,9.83574121895172
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,-0.7,1,1e-04,1.2,100,49.7109398638132,9.83574121895172
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,-0.7,1,1e-04,2.1,100,49.7109398638132,9.83574121895172
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,-0.7,1,0.008,0,100,49.7109398638132,9.8416274706792
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,-0.7,1,0.008,1.2,100,49.7109398638132,9.8416274706792
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,-0.7,1,0.008,2.1,100,49.7109398638132,9.8416274706792
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,-0.7,1,0.1,0,100,49.7109398638132,9.83933763139768
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,-0.7,1,0.1,1.2,100,49.7109398638132,9.83933763139768
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,-0.7,1,0.1,2.1,100,49.7109398638132,9.83933763139768
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,0,1,1e-04,0,100,49.7109198808555,9.78937289078826
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,0,1,1e-04,1.2,100,49.7109198808555,9.78937289078826
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,0,1,1e-04,2.1,100,49.7109198808555,9.78937289078826
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,0,1,0.008,0,100,49.7109198808555,9.79444321923661
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,0,1,0.008,1.2,100,49.7109198808555,9.79444321923661
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,0,1,0.008,2.1,100,49.7109198808555,9.79444321923661
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,0,1,0.1,0,100,49.7109198808555,9.79127682634703
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,0,1,0.1,1.2,100,49.7109198808555,9.79127682634703
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,0,1,0.1,2.1,100,49.7109198808555,9.79127682634703
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,0.7,1,1e-04,0,100,49.7108989519284,9.73830780237556
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,0.7,1,1e-04,1.2,100,49.7108989519284,9.73830780237556
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,0.7,1,1e-04,2.1,100,49.7108989519284,9.73830780237556
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,0.7,1,0.008,0,100,49.7108989519284,9.74232939915351
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,0.7,1,0.008,1.2,100,49.7108989519284,9.74232939915351
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,0.7,1,0.008,2.1,100,49.7108989519284,9.74232939915351
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_100,1e-04,50,-0.1,5,0.7,1,0.1,0,100,49.7108989519284,9.73908652432502
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_100,1e-04,50,-0.1,5,0.7,1,0.1,1.2,100,49.7108989519284,9.73908652432502
z_1e-04_mburst_50_mpeak_-0.1_mperiod_5_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_100,1e-04,50,-0.1,5,0.7,1,0.1,2.1,100,49.7108989519284,9.73908652432502
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,1e-04,0,45,0.690515167824239,9.00401589621171
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,1e-04,1.2,45,0.690515167824239,9.00401589621171
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,1e-04,2.1,45,0.690515167824239,9.00401589621171
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,0.008,0,45,0.690515167824239,9.01749314775191
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,0.008,1.2,45,0.690515167824239,9.01749314775191
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,0.008,2.1,45,0.690515167824239,9.01749314775191
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,0.1,0,45,0.690515167824239,9.02254072678174
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,0.1,1.2,45,0.690515167824239,9.02254072678174
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,-0.7,1,0.1,2.1,45,0.690515167824239,9.02254072678174
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,0,1,1e-04,0,45,0.83678669536858,8.16844173869109
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,0,1,1e-04,1.2,45,0.83678669536858,8.16844173869109
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,0,1,1e-04,2.1,45,0.83678669536858,8.16844173869109
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,0,1,0.008,0,45,0.83678669536858,8.17083961133783
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,0,1,0.008,1.2,45,0.83678669536858,8.17083961133783
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,0,1,0.008,2.1,45,0.83678669536858,8.17083961133783
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,0,1,0.1,0,45,0.83678669536858,8.16817167532981
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,0,1,0.1,1.2,45,0.83678669536858,8.16817167532981
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,0,1,0.1,2.1,45,0.83678669536858,8.16817167532981
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,0.7,1,1e-04,0,45,0.916931255674233,8.08288205258761
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,0.7,1,1e-04,1.2,45,0.916931255674233,8.08288205258761
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,0.7,1,1e-04,2.1,45,0.916931255674233,8.08288205258761
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,0.7,1,0.008,0,45,0.916931255674233,8.08300144232837
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,0.7,1,0.008,1.2,45,0.916931255674233,8.08300144232837
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,0.7,1,0.008,2.1,45,0.916931255674233,8.08300144232837
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,0.1,0.7,1,0.1,0,45,0.916931255674233,8.08023757220975
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.1,0.7,1,0.1,1.2,45,0.916931255674233,8.08023757220975
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.1_mskew_0.7_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.1,0.7,1,0.1,2.1,45,0.916931255674233,8.08023757220975
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,1e-04,0,45,0.970057646406226,9.32202564680565
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,1e-04,1.2,45,0.970057646406226,9.32202564680565
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,1e-04,2.1,45,0.970057646406226,9.32202564680565
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,0.008,0,45,0.970057646406226,9.33552136239856
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,0.008,1.2,45,0.970057646406226,9.33552136239856
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,0.008,2.1,45,0.970057646406226,9.33552136239856
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,0.1,0,45,0.970057646406226,9.34163817080621
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,0.1,1.2,45,0.970057646406226,9.34163817080621
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_-0.7_Zfinal_0.1_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,-0.7,1,0.1,2.1,45,0.970057646406226,9.34163817080621
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,0,1,1e-04,0,45,0.971562945356886,8.65616963872366
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,0,1,1e-04,1.2,45,0.971562945356886,8.65616963872366
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_1e-04_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,0,1,1e-04,2.1,45,0.971562945356886,8.65616963872366
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,0,1,0.008,0,45,0.971562945356886,8.66509585489916
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,0,1,0.008,1.2,45,0.971562945356886,8.66509585489916
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.008_tau_screen_2.1_velDisp_45,1e-04,0,0.1,0.5,0,1,0.008,2.1,45,0.971562945356886,8.66509585489916
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_0_velDisp_45,1e-04,0,0.1,0.5,0,1,0.1,0,45,0.971562945356886,8.666527217224
z_1e-04_mburst_0_mpeak_0.1_mperiod_0.5_mskew_0_Zfinal_0.1_tau_screen_1.2_velDisp_45,1e-04,0,0.1,0.5,0,1,0.1,1.2,45,0.971562945356886,8.666527217224
